op,ns,command,nbatches,cursorExhausted,numYield,keysExamined,responseLength,planSummary,docsExamined,nReturned,planningTimeMicros,execStats.Stage,execStats.executionTimeMillisEstimate,execStats.works,execStats.inputStage.indexName,execStats.inputStage.indexBounds,execStats.inputStage.seek
command,test.movies,"{""aggregate"": ""movies"", ""pipeline"": [{""$match"": {""year"": {""$gte"": 2001}}}, {""$group"": {""_id"": ""$year"", ""average_rating"": {""$avg"": ""$imdb.rating""}, ""count"": {""$sum"": 1}}}, {""$sort"": {""average_rating"": -1}}, {""$limit"": 10}], ""cursor"": {}, ""lsid"": {""id"": ""0fba27c3f8884cdf8247feed578e24dd""}, ""$db"": ""test""}",{},True,0,0,100,COLLSCAN,0,{},264,{},{},{},{},{},{}
